componentID,SourceID,RFprob_real,RFpred_real,EDSMprob_real,EDSMpred_real,RFprob_synth,RFpred_synth,EDSMprob_synth,EDSMpred_synth,final_pred_real,final_pred_synth,final_pred
63971411866955969,63971411866955904,0.306,False,0.5708684325218201,True,0.546,False,0.45422834157943726,True,True,True,True
63971411866955971,63971411866955904,,False,,False,,False,,False,False,False,False
76904623545392577,76904623545392512,0.078,False,0.15589512884616852,False,0.16,False,0.20006002485752106,False,False,False,False
76904623545392579,76904623545392512,,False,,False,,False,,False,False,False,False
76904623545392581,76904623545392512,,False,,False,,False,,False,False,False,False
76904623545392583,76904623545392512,,False,,False,,False,,False,False,False,False
76904623545392585,76904623545392512,,False,,False,,False,,False,False,False,False
78702389482720577,78702389482720512,,False,,False,,False,,False,False,False,False
83871575895472833,83871575895472768,1.0,True,0.997328519821167,True,1.0,True,0.6798453330993652,True,True,True,True
83871575895472835,83871575895472768,,False,,False,,False,,False,False,False,False
83871575895472837,83871575895472768,,False,,False,,False,,False,False,False,False
83871575895472839,83871575895472768,,False,,False,,False,,False,False,False,False
83871575895472841,83871575895472768,,False,,False,,False,,False,False,False,False
83871575895472843,83871575895472768,,False,,False,,False,,False,False,False,False
114294031844958785,114294031844958720,0.996,True,0.9963262677192688,True,0.998,True,0.6163569092750549,True,True,True,True
114294031844958787,114294031844958720,0.93,True,0.9040199518203735,True,0.922,True,0.6874649524688721,True,True,True,True
175720825910626369,175720825910626304,1.0,True,0.9954245686531067,True,1.0,True,0.7089726328849792,True,True,True,True
175720825910626371,175720825910626304,0.074,False,0.4171653687953949,False,0.308,False,0.1806696057319641,False,False,False,False
196343055547397953,196343055547397888,1.0,True,0.9987308382987976,True,1.0,True,0.7475855350494385,True,True,True,True
196343055547397955,196343055547397888,0.998,True,0.9995181560516357,True,0.988,True,0.5913546085357666,True,True,True,True
291933771834449857,291933771834449792,1.0,True,0.9995881915092468,True,0.988,True,0.9715994596481323,True,True,True,True
291933771834449859,291933771834449792,1.0,True,0.9984478950500488,True,0.992,True,0.694011926651001,True,True,True,True
291933771834449861,291933771834449792,,False,,False,,False,,False,False,False,False
318810027903595457,318810027903595392,1.0,True,0.9839277863502502,True,1.0,True,0.5492548942565918,True,True,True,True
318810027903595459,318810027903595392,0.992,True,0.6828193068504333,True,1.0,True,0.45398786664009094,True,True,True,True
318810027903595461,318810027903595392,,False,,False,,False,,False,False,False,False
322056271561143745,322056271561143680,0.99,True,0.9225907325744629,True,1.0,True,0.9342731833457947,True,True,True,True
322056271561143747,322056271561143680,0.996,True,0.9905513525009155,True,0.974,True,0.7498635053634644,True,True,True,True
328069053976561601,328069053976561536,1.0,True,0.9986686706542969,True,0.988,True,0.851637065410614,True,True,True,True
337933769222851911,337933769222851840,,False,,False,,False,,False,False,False,False
337934520841357633,337934520841357568,1.0,True,0.998475968837738,True,1.0,True,0.6262533664703369,True,True,True,True
337934520841357637,337934520841357568,,False,,False,,False,,False,False,False,False
347285940250887361,347285940250887296,0.842,True,0.9424121975898743,True,0.994,True,0.9625693559646606,True,True,True,True
347285940250887363,347285940250887296,0.96,True,0.9782938957214355,True,0.99,True,0.9698269963264465,True,True,True,True
350937280929196993,350937280929196928,0.042,False,0.4296245872974396,False,0.022,False,0.31287848949432373,False,False,False,False
350937280929196995,350937280929196928,,False,,False,,False,,False,False,False,False
350937280929196997,350937280929196928,0.796,True,0.9858441352844238,True,0.684,True,0.4448314905166626,True,True,True,True
350937280929196999,350937280929196928,0.962,True,0.9943593144416809,True,1.0,True,0.9701901078224182,True,True,True,True
372057559265314753,372057559265314688,0.998,True,0.9947031140327454,True,0.996,True,0.8879663944244385,True,True,True,True
372057559265314755,372057559265314688,1.0,True,0.9982196688652039,True,0.98,True,0.8756979703903198,True,True,True,True
380075812236197825,380075812236197760,1.0,True,0.9997610449790955,True,0.99,True,0.5582764744758606,True,True,True,True
380075812236197827,380075812236197760,,False,,False,,False,,False,False,False,False
380075812236197829,380075812236197760,,False,,False,,False,,False,False,False,False
388369978199697601,388369978199697536,1.0,True,0.93726646900177,True,1.0,True,0.8840250968933105,True,True,True,True
388369978199697603,388369978199697536,,False,,False,,False,,False,False,False,False
388369978199697605,388369978199697536,,False,,False,,False,,False,False,False,False
395754921063313089,395754921063313024,1.0,True,0.726349413394928,True,0.95,True,0.5869786143302917,True,True,True,True
395754921063313093,395754921063313024,0.804,True,0.5792540907859802,True,0.6,False,0.3431042432785034,False,True,False,True
395754921063313095,395754921063313024,,False,,False,,False,,False,False,False,False
549281756875772737,549281756875772672,1.0,True,0.9983893632888794,True,0.974,True,0.17336226999759674,False,True,True,True
549281756875772739,549281756875772672,1.0,True,0.9905084371566772,True,0.878,True,0.7761366963386536,True,True,True,True
549718675305852737,549718675305852672,0.962,True,0.9752551913261414,True,0.954,True,0.3455254137516022,False,True,True,True
549718675305852739,549718675305852672,1.0,True,0.9980650544166565,True,0.994,True,0.4387796223163605,True,True,True,True
549718675305852741,549718675305852672,,False,,False,,False,,False,False,False,False
549718675305852743,549718675305852672,,False,,False,,False,,False,False,False,False
580537088584591681,580537088584591616,0.004,False,0.10189172625541687,False,0.104,False,0.060620833188295364,False,False,False,False
580537088584591683,580537088584591616,,False,,False,,False,,False,False,False,False
580537088584591685,580537088584591616,0.998,True,0.9985780715942383,True,1.0,True,0.9228793978691101,True,True,True,True
580537088584591687,580537088584591616,,False,,False,,False,,False,False,False,False
580537088584591689,580537088584591616,,False,,False,,False,,False,False,False,False
580537088584591691,580537088584591616,,False,,False,,False,,False,False,False,False
607381012141768769,607381012141768704,0.996,True,0.9976812601089478,True,0.952,True,0.8452191352844238,True,True,True,True
607381012141768771,607381012141768704,0.916,True,0.9390956163406372,True,1.0,True,0.7561150193214417,True,True,True,True
613773504027885377,613773504027885312,0.998,True,0.966752290725708,True,1.0,True,0.21135659515857697,False,True,True,True
613773504027885379,613773504027885312,1.0,True,0.9946666955947876,True,0.998,True,0.9079347252845764,True,True,True,True
621369175165121473,621369175165121408,0.994,True,0.9929766058921814,True,0.806,True,0.4272843897342682,True,True,True,True
621369175165121475,621369175165121408,,False,,False,,False,,False,False,False,False
641511742853291075,641511742853291008,1.0,True,0.9972043633460999,True,0.996,True,0.9405401349067688,True,True,True,True
646884373280520001,646884373280519936,0.78,True,0.9939432740211487,True,0.982,True,0.2035377323627472,False,True,True,True
646884373280520003,646884373280519936,0.058,False,0.0745280459523201,False,0.128,False,0.01580243930220604,False,False,False,False
649514817411199041,649514817411198976,1.0,True,0.9986177682876587,True,1.0,True,0.9730183482170105,True,True,True,True
649514817411199043,649514817411198976,,False,,False,,False,,False,False,False,False
670520540382618561,670520540382618496,1.0,True,0.9493328332901001,True,1.0,True,0.808887779712677,True,True,True,True
670520540382618563,670520540382618496,0.988,True,0.8334840536117554,True,0.926,True,0.8167198300361633,True,True,True,True
672293537240480833,672293537240480768,0.99,True,0.9979945421218872,True,0.978,True,0.8798544406890869,True,True,True,True
672293537240480835,672293537240480768,1.0,True,0.9574567675590515,True,0.956,True,0.8581730127334595,True,True,True,True
679072919780579265,679072919780579200,0.994,True,0.996274471282959,True,0.96,True,0.8754997849464417,True,True,True,True
679072919780579267,679072919780579200,0.914,True,0.9988061189651489,True,0.976,True,0.9483737945556641,True,True,True,True
682614034417089857,682614034417089792,0.0,False,0.13754871487617493,False,0.0,False,0.06969326734542847,False,False,False,False
682614034417089859,682614034417089792,,False,,False,,False,,False,False,False,False
682614034417089861,682614034417089792,,False,,False,,False,,False,False,False,False
695593902327484609,695593902327484544,1.0,True,0.7634403705596924,True,0.984,True,0.35456332564353943,False,True,True,True
695593902327484611,695593902327484544,1.0,True,0.9864180088043213,True,0.996,True,0.5255807042121887,True,True,True,True
695593902327484613,695593902327484544,,False,,False,,False,,False,False,False,False
698878899471973185,698878899471973120,0.346,False,0.3144948184490204,False,0.682,True,0.1743757426738739,False,False,True,True
698878899471973187,698878899471973120,,False,,False,,False,,False,False,False,False
702967502179137089,702967502179137024,,False,,False,,False,,False,False,False,False
702967502179137091,702967502179137024,,False,,False,,False,,False,False,False,False
702967502179137093,702967502179137024,,False,,False,,False,,False,False,False,False
712654684950723137,712654684950723072,1.0,True,0.9945080876350403,True,0.95,True,0.8322370052337646,True,True,True,True
712654684950723139,712654684950723072,0.982,True,0.6671286821365356,True,0.948,True,0.5547239184379578,True,True,True,True
717587845734293441,717587845734293376,1.0,True,0.998056948184967,True,1.0,True,0.34421342611312866,False,True,True,True
717587845734293443,717587845734293376,,False,,False,,False,,False,False,False,False
717587845734293445,717587845734293376,,False,,False,,False,,False,False,False,False
727779665687072833,727779665687072768,1.0,True,0.9963551759719849,True,0.996,True,0.8713992238044739,True,True,True,True
727779665687072835,727779665687072768,1.0,True,0.9953782558441162,True,0.964,True,0.8602937459945679,True,True,True,True
727779665687072837,727779665687072768,,False,,False,,False,,False,False,False,False
727779669982340289,727779669982340224,1.0,True,0.9994161128997803,True,0.986,True,0.9616973400115967,True,True,True,True
730552393494441921,730552393494441856,0.99,True,0.9949420094490051,True,0.932,True,0.9540882110595703,True,True,True,True
730552393494441923,730552393494441856,,False,,False,,False,,False,False,False,False
764550225032924225,764550225032924160,,False,,False,,False,,False,False,False,False
797882950824323649,797882950824323584,0.976,True,0.9983691573143005,True,0.996,True,0.9855859875679016,True,True,True,True
797882950824323651,797882950824323584,0.75,True,0.8917223811149597,True,0.976,True,0.7898663282394409,True,True,True,True
806853174702355137,806853174702355072,0.99,True,0.9995796084403992,True,1.0,True,0.9610801935195923,True,True,True,True
806853174702356417,806853174702356352,0.998,True,0.997871994972229,True,1.0,True,0.5522642731666565,True,True,True,True
806853178999388993,806853178999388928,1.0,True,0.9802538752555847,True,1.0,True,0.7400041818618774,True,True,True,True
806853178999388995,806853178999388928,1.0,True,0.9967352747917175,True,1.0,True,0.9485160112380981,True,True,True,True
807714470266431553,807714470266431488,0.958,True,0.9967723488807678,True,0.998,True,0.8529321551322937,True,True,True,True
807714470266431555,807714470266431488,1.0,True,0.9584798812866211,True,1.0,True,0.26953113079071045,False,True,True,True
817452844753700801,817452844753700736,1.0,True,0.9998927116394043,True,1.0,True,0.9813262224197388,True,True,True,True
817452844753700803,817452844753700736,,False,,False,,False,,False,False,False,False
817592276569391553,817592276569391488,0.992,True,0.8886616826057434,True,1.0,True,0.809357225894928,True,True,True,True
817592276569391555,817592276569391488,,False,,False,,False,,False,False,False,False
819853009915114689,819853009915114624,0.98,True,0.9771839380264282,True,0.978,True,0.8093836903572083,True,True,True,True
827031141513224001,827031141513223936,0.982,True,0.9984847903251648,True,0.96,True,0.9908556938171387,True,True,True,True
827031141513224003,827031141513223936,0.994,True,0.9985987544059753,True,0.992,True,0.990734338760376,True,True,True,True
831109848622506177,831109848622506112,0.998,True,0.9997604489326477,True,1.0,True,0.9280439615249634,True,True,True,True
831109848622506179,831109848622506112,,False,,False,,False,,False,False,False,False
846839457666932801,846839457666932736,1.0,True,0.9882543087005615,True,1.0,True,0.8967375755310059,True,True,True,True
846839457666932803,846839457666932736,,False,,False,,False,,False,False,False,False
856425240561148225,856425240561148160,1.0,True,0.9988719820976257,True,0.998,True,0.6393556594848633,True,True,True,True
856425240561148227,856425240561148160,1.0,True,0.9991893172264099,True,1.0,True,0.9299101829528809,True,True,True,True
863270769888231489,863270769888231424,1.0,True,0.9999514818191528,True,1.0,True,0.9451424479484558,True,True,True,True
863270769888231491,863270769888231424,0.446,False,0.6762298345565796,True,0.77,True,0.25452080368995667,False,True,True,True
867913659598182337,867913659598182272,0.936,True,0.5441604256629944,True,1.0,True,0.7121732831001282,True,True,True,True
871794729486078401,871794729486078336,0.916,True,0.9175760746002197,True,0.738,True,0.2548847496509552,False,True,True,True
871794729486078403,871794729486078336,1.0,True,0.9875659346580505,True,1.0,True,0.7927053570747375,True,True,True,True
921013100488801985,921013100488801920,0.686,False,0.5084657073020935,True,0.698,True,0.3419813811779022,False,True,True,True
921013100488801987,921013100488801920,,False,,False,,False,,False,False,False,False
921013100488801991,921013100488801920,,False,,False,,False,,False,False,False,False
925907232901783361,925907232901783296,0.996,True,0.9974949359893799,True,1.0,True,0.9959381818771362,True,True,True,True
925907232901783363,925907232901783296,0.996,True,0.9924465417861938,True,0.998,True,0.9063022136688232,True,True,True,True
930071976789499715,930071976789499648,1.0,True,0.955817699432373,True,1.0,True,0.5375349521636963,True,True,True,True
960989934527118913,960989934527118848,0.124,False,0.2497449368238449,False,0.626,False,0.34704533219337463,False,False,False,False
960989934527118915,960989934527118848,,False,,False,,False,,False,False,False,False
960989934527118917,960989934527118848,,False,,False,,False,,False,False,False,False
975837803970276929,975837803970276864,1.0,True,0.9900145530700684,True,0.98,True,0.7276157736778259,True,True,True,True
986525370526178241,986525370526178176,1.0,True,0.9931812882423401,True,0.998,True,0.8825952410697937,True,True,True,True
986525370526178245,986525370526178176,1.0,True,0.9992501139640808,True,0.998,True,0.8863192200660706,True,True,True,True
994991433964700737,994991433964700672,1.0,True,0.21386459469795227,False,1.0,True,0.5094060301780701,True,True,True,True
994991433964700739,994991433964700672,,False,,False,,False,,False,False,False,False
1009562814890700993,1009562814890700928,,False,,False,,False,,False,False,False,False
1016218227493362881,1016218227493362816,1.0,True,0.9642078280448914,True,0.968,True,0.9891954660415649,True,True,True,True
1016218227493362883,1016218227493362816,,False,,False,,False,,False,False,False,False
1016218227493362885,1016218227493362816,,False,,False,,False,,False,False,False,False
1022663637669586241,1022663637669586176,0.986,True,0.9916126728057861,True,0.76,True,0.5098043084144592,True,True,True,True
1022663637669586243,1022663637669586176,0.87,True,0.9994540810585022,True,0.892,True,0.8301154375076294,True,True,True,True
1026420252290292545,1026420252290292480,1.0,True,0.99892657995224,True,0.982,True,0.9746317863464355,True,True,True,True
1026420252290292547,1026420252290292480,,False,,False,,False,,False,False,False,False
1028742871820608961,1028742871820608896,0.0,False,0.09020639955997467,False,0.002,False,0.12134693562984467,False,False,False,False
1032182620933181121,1032182620933181056,1.0,True,0.9934165477752686,True,1.0,True,0.9115182757377625,True,True,True,True
1032182620933181123,1032182620933181056,,False,,False,,False,,False,False,False,False
1043171896055716673,1043171896055716608,1.0,True,0.984260618686676,True,0.96,True,0.9695140719413757,True,True,True,True
1043171896055716675,1043171896055716608,0.428,False,0.3431778848171234,False,0.918,True,0.8698915839195251,True,False,True,True
1045166002126206913,1045166002126206848,0.936,True,0.9966453909873962,True,0.936,True,0.98969966173172,True,True,True,True
1045166002126206915,1045166002126206848,0.988,True,0.9998501539230347,True,0.874,True,0.9527807831764221,True,True,True,True
1097468636388676673,1097468636388676608,0.97,True,0.9995908141136169,True,0.966,True,0.9995249509811401,True,True,True,True
1097468636388676675,1097468636388676608,1.0,True,0.9982618689537048,True,0.998,True,0.9988623857498169,True,True,True,True
1097468636388676677,1097468636388676608,,False,,False,,False,,False,False,False,False
1103603357219723969,1103603357219723904,1.0,True,0.9985223412513733,True,0.986,True,0.9902284145355225,True,True,True,True
1103603357219723971,1103603357219723904,,False,,False,,False,,False,False,False,False
1116767058322038721,1116767058322038656,0.998,True,0.9740159511566162,True,1.0,True,0.5181756615638733,True,True,True,True
1116767058322038723,1116767058322038656,1.0,True,0.9639701247215271,True,0.99,True,0.3969705104827881,True,True,True,True
1166224568806961601,1166224568806961536,0.998,True,0.9875342845916748,True,0.99,True,0.6708099842071533,True,True,True,True
1166224568806961603,1166224568806961536,0.98,True,0.9846037030220032,True,0.992,True,0.8380329012870789,True,True,True,True
1183277886779443905,1183277886779443840,0.998,True,0.9999376535415649,True,0.974,True,0.9992187023162842,True,True,True,True
1183277886779443907,1183277886779443840,1.0,True,0.9998849630355835,True,0.988,True,0.9993783235549927,True,True,True,True
1185445780111141313,1185445780111141248,0.998,True,0.9997506737709045,True,0.996,True,0.9175485968589783,True,True,True,True
1185445780111141315,1185445780111141248,1.0,True,0.9985356330871582,True,1.0,True,0.8166863918304443,True,True,True,True
1198946481527136449,1198946481527136384,1.0,True,0.43285033106803894,False,1.0,True,0.6266357898712158,True,True,True,True
1198946481527136451,1198946481527136384,0.998,True,0.9997778534889221,True,0.996,True,0.6415814757347107,True,True,True,True
1225461582386571073,1225461582386571008,0.054,False,0.3862854838371277,False,0.362,False,0.26509541273117065,False,False,False,False
1225461582386571075,1225461582386571008,0.02,False,0.04798789322376251,False,0.008,False,0.04163709655404091,False,False,False,False
1225461582386571077,1225461582386571008,,False,,False,,False,,False,False,False,False
1225461582386571079,1225461582386571008,,False,,False,,False,,False,False,False,False
1240493997986944705,1240493997986944640,1.0,True,0.9970422387123108,True,0.986,True,0.8493502736091614,True,True,True,True
1240493997986944707,1240493997986944640,,False,,False,,False,,False,False,False,False
1254357435158834753,1254357435158834688,0.002,False,0.09723075479269028,False,0.0,False,0.3261648714542389,False,False,False,False
1254357435158834755,1254357435158834688,0.938,True,0.9967708587646484,True,0.814,True,0.793409526348114,True,True,True,True
1254357435158834757,1254357435158834688,,False,,False,,False,,False,False,False,False
1273226390428957761,1273226390428957696,0.976,True,0.8708515167236328,True,0.994,True,0.9397066235542297,True,True,True,True
1273226390428957763,1273226390428957696,,False,,False,,False,,False,False,False,False
1273226390428957765,1273226390428957696,,False,,False,,False,,False,False,False,False
1276417035731273793,1276417035731273728,1.0,True,0.9989521503448486,True,0.998,True,0.9718062281608582,True,True,True,True
1276417035731273795,1276417035731273728,0.904,True,0.8939513564109802,True,0.896,True,0.4336341619491577,True,True,True,True
1295547782140509633,1295547782140509568,1.0,True,0.8970464468002319,True,0.996,True,0.5800483226776123,True,True,True,True
1295547782140509635,1295547782140509568,1.0,True,0.9984598159790039,True,0.988,True,0.6948811411857605,True,True,True,True
1315986917325719361,1315986917325719296,,False,,False,,False,,False,False,False,False
1320920735234508609,1320920735234508544,0.994,True,0.9661168456077576,True,1.0,True,0.9294472336769104,True,True,True,True
1320920735234508611,1320920735234508544,1.0,True,0.997141420841217,True,0.998,True,0.8911253213882446,True,True,True,True
1321201213779072833,1321201213779072768,0.156,False,0.22794382274150848,False,0.604,False,0.08240292966365814,False,False,False,False
1321201213779072835,1321201213779072768,,False,,False,,False,,False,False,False,False
1321567763467349825,1321567763467349760,1.0,True,0.9993835687637329,True,0.994,True,0.979235827922821,True,True,True,True
1321567763467349827,1321567763467349760,1.0,True,0.9943506717681885,True,1.0,True,0.9117144346237183,True,True,True,True
1321567763467349829,1321567763467349760,,False,,False,,False,,False,False,False,False
1321657717261574849,1321657717261574784,1.0,True,0.9979097247123718,True,0.99,True,0.8569744229316711,True,True,True,True
1321657717261574851,1321657717261574784,1.0,True,0.9860799908638,True,0.996,True,0.7505199313163757,True,True,True,True
1324266274238816321,1324266274238816256,0.648,False,0.9778397083282471,True,0.822,True,0.960616409778595,True,True,True,True
1324266274238816323,1324266274238816256,1.0,True,0.9880692362785339,True,1.0,True,0.7594290971755981,True,True,True,True
1341082101994960833,1341082101994960768,1.0,True,0.9870304465293884,True,1.0,True,0.916682243347168,True,True,True,True
1341082101994960835,1341082101994960768,1.0,True,0.9950029253959656,True,1.0,True,0.8907634615898132,True,True,True,True
1355268580837307841,1355268580837307776,,False,,False,,False,,False,False,False,False
1356637374029266241,1356637374029266176,1.0,True,0.9997556805610657,True,0.978,True,0.9249288439750671,True,True,True,True
1356637374029266243,1356637374029266176,1.0,True,0.9985083937644958,True,0.998,True,0.9118572473526001,True,True,True,True
1378843106568715969,1378843106568715904,1.0,True,0.9963515996932983,True,0.998,True,0.994270920753479,True,True,True,True
1378843106568715971,1378843106568715904,,False,,False,,False,,False,False,False,False
1379167221982160705,1379167221982160640,1.0,True,0.977433979511261,True,1.0,True,0.9374179244041443,True,True,True,True
1379167221982160707,1379167221982160640,0.238,False,0.17695070803165436,False,0.434,False,0.21491414308547974,False,False,False,False
1382222631650089025,1382222631650088960,0.816,True,0.9616557955741882,True,0.958,True,0.5670804977416992,True,True,True,True
1382222631650089027,1382222631650088960,1.0,True,0.9782868027687073,True,0.996,True,0.8465081453323364,True,True,True,True
1386394105751734337,1386394105751734272,1.0,True,0.9998317956924438,True,0.974,True,0.4427199065685272,True,True,True,True
1386394105751734339,1386394105751734272,,False,,False,,False,,False,False,False,False
1386394105751734341,1386394105751734272,,False,,False,,False,,False,False,False,False
1394341513236290625,1394341513236290560,0.892,True,0.24901092052459717,False,0.998,True,0.362585186958313,False,True,True,True
1394341513236290627,1394341513236290560,,False,,False,,False,,False,False,False,False
1394341513236290629,1394341513236290560,,False,,False,,False,,False,False,False,False
1413620762434551361,1413620762434551296,1.0,True,0.997162401676178,True,1.0,True,0.39214178919792175,True,True,True,True
1413620762434551363,1413620762434551296,,False,,False,,False,,False,False,False,False
1454504418686043969,1454504418686043904,1.0,True,0.9992826581001282,True,1.0,True,0.9693463444709778,True,True,True,True
1454504418686043971,1454504418686043904,1.0,True,0.9998663663864136,True,0.998,True,0.9616955518722534,True,True,True,True
1462247969845008065,1462247969845008000,1.0,True,0.997593343257904,True,0.976,True,0.7490683197975159,True,True,True,True
1464911708560136129,1464911708560136064,0.926,True,0.9841731786727905,True,0.996,True,0.8695927262306213,True,True,True,True
1464911708560136131,1464911708560136064,,False,,False,,False,,False,False,False,False
1469230594530741825,1469230594530741760,1.0,True,0.9995805621147156,True,1.0,True,0.9705798625946045,True,True,True,True
1469230594530741827,1469230594530741760,1.0,True,0.9997389912605286,True,0.996,True,0.9731162190437317,True,True,True,True
1475457506834977345,1475457506834977280,1.0,True,0.9994509816169739,True,0.958,True,0.9978662133216858,True,True,True,True
1475457506834977347,1475457506834977280,0.998,True,0.999167799949646,True,1.0,True,0.9978524446487427,True,True,True,True
1489600073930470977,1489600073930470912,1.0,True,0.9993996620178223,True,0.992,True,0.9689422845840454,True,True,True,True
1489600073930470979,1489600073930470912,1.0,True,0.9994439482688904,True,1.0,True,0.6640290021896362,True,True,True,True
1489600073930470981,1489600073930470912,,False,,False,,False,,False,False,False,False
1512004689227301697,1512004689227301632,1.0,True,0.9989573955535889,True,0.996,True,0.393200546503067,True,True,True,True
1517856839865399745,1517856839865399680,,False,,False,,False,,False,False,False,False
1517856839865399747,1517856839865399680,,False,,False,,False,,False,False,False,False
1517856839865399749,1517856839865399680,,False,,False,,False,,False,False,False,False
1537658249711963969,1537658249711963904,0.97,True,0.9970523118972778,True,0.93,True,0.8425554037094116,True,True,True,True
1537658249711963971,1537658249711963904,1.0,True,0.9985542893409729,True,0.976,True,0.9595587253570557,True,True,True,True
1552838004166992321,1552838004166992256,1.0,True,0.986445963382721,True,1.0,True,0.6965690851211548,True,True,True,True
1552838008460992961,1552838008460992896,,False,,False,,False,,False,False,False,False
1557058071530292801,1557058071530292736,0.438,False,0.24784694612026215,False,0.53,False,0.24622777104377747,False,False,False,False
1557058071530292803,1557058071530292736,1.0,True,0.9675171971321106,True,0.986,True,0.5031519532203674,True,True,True,True
1563642458255314113,1563642458255314048,0.922,True,0.9851974844932556,True,0.992,True,0.36543214321136475,False,True,True,True
1563642458255314115,1563642458255314048,,False,,False,,False,,False,False,False,False
1588103057214934081,1588103057214934016,1.0,True,0.99957674741745,True,0.992,True,0.9977341890335083,True,True,True,True
1588103057214934083,1588103057214934016,,False,,False,,False,,False,False,False,False
1588262039724487489,1588262039724487424,1.0,True,0.8910388946533203,True,0.994,True,0.5223726630210876,True,True,True,True
1588262039724487491,1588262039724487424,0.174,False,0.19288672506809235,False,0.334,False,0.07663501799106598,False,False,False,False
1588262039724487493,1588262039724487424,,False,,False,,False,,False,False,False,False
1599341745383363393,1599341745383363328,1.0,True,0.9994205236434937,True,0.998,True,0.9987994432449341,True,True,True,True
1599341745383363397,1599341745383363328,1.0,True,0.9852775931358337,True,0.998,True,0.5906026363372803,True,True,True,True
1618050348048027713,1618050348048027648,1.0,True,0.9989612102508545,True,0.996,True,0.9937961101531982,True,True,True,True
1618050348048027715,1618050348048027648,1.0,True,0.9978777170181274,True,1.0,True,0.9921225905418396,True,True,True,True
1618050348048027717,1618050348048027648,1.0,True,0.9973284006118774,True,0.996,True,0.9544586539268494,True,True,True,True
1661333963305005249,1661333963305005184,1.0,True,0.9923887848854065,True,0.996,True,0.28692665696144104,False,True,True,True
1661333963305005251,1661333963305005184,0.994,True,0.9438923001289368,True,0.992,True,0.3165086507797241,False,True,True,True
1661333963305005253,1661333963305005184,,False,,False,,False,,False,False,False,False
1661333963305005255,1661333963305005184,,False,,False,,False,,False,False,False,False
1661333963305005257,1661333963305005184,,False,,False,,False,,False,False,False,False
1661333963305005259,1661333963305005184,,False,,False,,False,,False,False,False,False
1664316526034711361,1664316526034711296,1.0,True,0.9991676807403564,True,0.998,True,0.9747766256332397,True,True,True,True
1664316526034711363,1664316526034711296,1.0,True,0.9975718855857849,True,0.998,True,0.9234808087348938,True,True,True,True
1664316526034711365,1664316526034711296,,False,,False,,False,,False,False,False,False
1703314592858617025,1703314592858616960,1.0,True,0.997943103313446,True,0.998,True,0.2608482241630554,False,True,True,True
1703314592858617027,1703314592858616960,1.0,True,0.9099519848823547,True,0.998,True,0.5065215826034546,True,True,True,True
1729026466116588609,1729026466116588544,0.998,True,0.9843178987503052,True,1.0,True,0.4497328996658325,True,True,True,True
1729026466116588611,1729026466116588544,0.998,True,0.9997609257698059,True,0.914,True,0.8211786150932312,True,True,True,True
1729026466116588613,1729026466116588544,1.0,True,0.9898294806480408,True,1.0,True,0.5280060768127441,True,True,True,True
1729026466116588615,1729026466116588544,1.0,True,0.9866722822189331,True,1.0,True,0.5557262897491455,True,True,True,True
1729026466116588617,1729026466116588544,,False,,False,,False,,False,False,False,False
1739098847324261697,1739098847324261632,0.986,True,0.9504439830780029,True,0.932,True,0.10032406449317932,False,True,True,True
1739098847324261699,1739098847324261632,,False,,False,,False,,False,False,False,False
1768624892058006209,1768624892058006144,0.998,True,0.9913970232009888,True,0.996,True,0.37656450271606445,False,True,True,True
1768624892058006211,1768624892058006144,,False,,False,,False,,False,False,False,False
1768624892058006213,1768624892058006144,,False,,False,,False,,False,False,False,False
1768624892058006215,1768624892058006144,,False,,False,,False,,False,False,False,False
1778133438550754753,1778133438550754688,0.67,False,0.999854326248169,True,0.61,False,0.9048534035682678,True,True,True,True
1778133438550754755,1778133438550754688,0.73,False,0.9998214840888977,True,0.682,True,0.8620650768280029,True,True,True,True
1783913498162557761,1783913498162557696,1.0,True,0.9800673127174377,True,0.996,True,0.5000551342964172,True,True,True,True
1783913498162557763,1783913498162557696,0.998,True,0.9938805103302002,True,1.0,True,0.891119122505188,True,True,True,True
1790150482167182529,1790150482167182464,,False,,False,,False,,False,False,False,False
1798972581216203073,1798972581216203008,1.0,True,0.9987982511520386,True,1.0,True,0.9241372346878052,True,True,True,True
1798972581216203077,1798972581216203008,,False,,False,,False,,False,False,False,False
1881794948142411585,1881794948142411520,,False,,False,,False,,False,False,False,False
1881794948142411587,1881794948142411520,,False,,False,,False,,False,False,False,False
1898853076476567489,1898853076476567424,0.998,True,0.9996160268783569,True,1.0,True,0.9972073435783386,True,True,True,True
1898853076476567491,1898853076476567424,1.0,True,0.9937244057655334,True,0.998,True,0.9982631802558899,True,True,True,True
1910735807875873729,1910735807875873664,0.998,True,0.9953064322471619,True,0.982,True,0.781082272529602,True,True,True,True
1910735807875873731,1910735807875873664,1.0,True,0.9979853630065918,True,0.932,True,0.5256471633911133,True,True,True,True
1915945641862093761,1915945641862093696,0.998,True,0.9988113641738892,True,0.96,True,0.9307828545570374,True,True,True,True
1915945641862093763,1915945641862093696,1.0,True,0.9965497255325317,True,0.996,True,0.8756470680236816,True,True,True,True
2125520868876192577,2125520868876192512,1.0,True,0.9982458353042603,True,0.998,True,0.46038293838500977,True,True,True,True
2125520868876192579,2125520868876192512,,False,,False,,False,,False,False,False,False
2125520868876192581,2125520868876192512,,False,,False,,False,,False,False,False,False
